fecha,estacion,viento_direccion,viento_velocidad,temperatura,humedad_relativa,precipitacion,presion
2025-07-01 00:00:00,4 Esquinas (GPRS),,,-1.86,90.2,0.0,
2025-07-01 00:00:00,Aguadas (GPRS),,,-0.54,85.5,0.0,
2025-07-01 00:00:00,Aiquile (GPRS),15.0,0.31,10.37,80.0,0.0,960.0
2025-07-01 00:00:00,Alto PeÃ±as (GPRS),3.0,3.88,6.74,51.72,0.0,630.0
2025-07-01 00:00:00,Anzaldo_M (GPRS),10.0,0.98,5.45,94.32,0.0,710.78
2025-07-01 00:00:00,Apolo_M (GPRS),7.0,8.41,12.68,99.98,0.0,856.74
2025-07-01 00:00:00,Bulo Bulo_M (GPRS),13.0,2.44,11.2,93.26,0.0,994.84
2025-07-01 00:00:00,Camargo_H (GPRS),,,,,0.0,
2025-07-01 00:00:00,Camargo_M (GPRS),2.0,1.56,2.64,55.16,0.0,764.55
2025-07-01 00:00:00,Caranavi_H (GPRS),,,,,0.0,
2025-07-01 00:00:00,Carura_M - Guanay (GPRS),2.0,0.05,15.95,98.9,0.0,960.2
2025-07-01 00:00:00,Chacala Iniaf (GPRS),,,-5.7,19.0,0.0,649.3
2025-07-01 00:00:00,Chua Cocani_M (GPRS),16.0,0.02,4.03,80.6,0.0,646.3
2025-07-01 00:00:00,Coroico_H (GPRS),,,,,0.0,
2025-07-01 00:00:00,Cota Cota Baja_M (GPRS),16.0,2.48,2.79,88.7,0.0,647.2
2025-07-01 00:00:00,Cotagaita_H (GPRS),,,,,0.0,
2025-07-01 00:00:00,Covendo_M (GPRS),6.0,11.85,14.52,99.88,0.1,961.2
2025-07-01 00:00:00,Cuatro CaÃ±adas - CEA-2 (GPRS),8.0,9.96,11.05,71.87,0.0,998.0
2025-07-01 00:00:00,Desaguadero_M,16.0,1.91,2.8,71.71,0.0,648.5
2025-07-01 00:00:00,El Puente_H (GPRS),,,,,0.0,
2025-07-01 00:00:00,Guanay_H (GPRS),,,,,0.0,
2025-07-01 00:00:00,Huacata_M (GPRS),3.0,2.74,-2.29,94.6,0.0,728.4
2025-07-01 00:00:00,Huancane Corapata_M (GPRS),16.0,2.2,3.38,72.23,0.0,641.7
2025-07-01 00:00:00,Huarisuyo (GPRS),1.0,1.38,1.52,77.79,0.0,645.5
2025-07-01 00:00:00,Incapampa - Coroico_M (GPRS),2.0,5.34,11.39,99.79,0.1,818.87
2025-07-01 00:00:00,Isla Suriqui_M (GPRS),16.0,1.55,6.65,83.8,0.0,647.8
2025-07-01 00:00:00,Ixiamas S.(GPRS),6.0,6.7,13.4,95.7,0.0,990.2
2025-07-01 00:00:00,JesÃºs de Machaca_M (GPRS),16.0,2.37,-1.87,71.11,0.0,646.9
2025-07-01 00:00:00,La Asunta_H (GPRS),,,,,0.0,
2025-07-01 00:00:00,Linkupata_M (GPRS),13.0,1.04,6.15,64.04,0.0,631.7
2025-07-01 00:00:00,Mecapaca_M (GPRS),2.0,2.49,10.14,100.0,0.0,729.52
2025-07-01 00:00:00,Mizque - SDC (GPRS),2.0,1.07,10.72,76.68,0.0,801.0
2025-07-01 00:00:00,Omereque - SDC (GPRS),4.0,2.79,12.88,68.78,0.0,843.0
2025-07-01 00:00:00,Palos Blancos_H (GPRS),,,,,0.1,
2025-07-01 00:00:00,Palos Blancos_M (GPRS),3.0,0.2,16.15,99.97,0.3,971.7
2025-07-01 00:00:00,PampasAzurduy_EM (SAT),5.0,3.1,-0.29,94.9,0.0,763.2
2025-07-01 00:00:00,Paniagua_M (GPRS),5.0,2.39,14.07,99.9,0.0,899.86
2025-07-01 00:00:00,Parotani - Sipe Sipe (GPRS),14.0,1.91,13.73,58.13,0.0,758.0
2025-07-01 00:00:00,Patacamaya I. (GPRS),,,-0.5,52.9,0.0,651.7
2025-07-01 00:00:00,Pocona - SDC (GPRS),12.0,0.21,4.25,95.4,0.0,500.8
2025-07-01 00:00:00,Pojo - SDC (GPRS),5.0,1.84,9.01,84.5,0.0,804.0
2025-07-01 00:00:00,Presa Misicuni (GPRS),12.0,1.28,2.94,88.6,0.0,650.6
2025-07-01 00:00:00,Puente Abra_H- SDC (GPRS),,,,,0.0,
2025-07-01 00:00:00,Puente Cajon_H- SDC (GPRS),,,,,0.0,
2025-07-01 00:00:00,Puente ChiÃ±ata_H- SDC (GPRS),,,,,0.0,
2025-07-01 00:00:00,Puerto Villarroel_H (GPRS),,,,,0.0,
2025-07-01 00:00:00,Putucuni Calientes (GPRS),,,4.07,70.38,0.0,
2025-07-01 00:00:00,Quetenas (GPRS),15.0,0.64,-8.52,30.86,0.0,619.7
2025-07-01 00:00:00,Riberalta_H (GPRS),,,,,0.0,
2025-07-01 00:00:00,Rurrenabaque_H (GPRS),,,,,0.0,
2025-07-01 00:00:00,RÃ­o Chilenas (GPRS),14.0,1.91,-6.43,25.74,0.0,599.4
2025-07-01 00:00:00,Sacacani_M (GPRS),16.0,0.88,3.94,42.61,0.0,640.5
2025-07-01 00:00:00,Salinas Iniaf (GPRS),,,1.2,10.0,0.0,657.2
2025-07-01 00:00:00,Salo_M (GPRS),2.0,8.86,-4.89,20.98,0.0,692.24
2025-07-01 00:00:00,San Buenaventura_M (GPRS),5.0,8.85,13.32,99.86,0.0,995.25
2025-07-01 00:00:00,San Ignacio S.(GPRS),9.0,6.43,12.9,73.9,0.0,1006.8
2025-07-01 00:00:00,San Jacinto_M (GPRS),16.0,0.85,0.91,77.86,0.0,817.0
2025-07-01 00:00:00,San Julian - Comunidad Los Angeles (GPRS),8.0,2.79,12.38,64.18,0.0,999.0
2025-07-01 00:00:00,San Julian - Nucleo 32 (GPRS),6.0,8.36,12.74,64.21,0.0,1001.0
2025-07-01 00:00:00,San Pablo de Lipez (GPRS),3.0,4.67,-6.31,27.64,0.0,629.7
2025-07-01 00:00:00,San Pedro - San Antonio (GPRS),8.0,7.04,11.94,69.28,0.0,1003.0
2025-07-01 00:00:00,San Pedro de Buena Vista (GPRS),0.0,0.0,9.42,83.5,0.0,731.1
2025-07-01 00:00:00,San Pedro de Tiquina_M (GPRS),16.0,1.32,7.5,77.36,0.0,648.3
2025-07-01 00:00:00,Sauce Pilapata - SDC (GPRS),14.0,2.02,5.18,99.7,0.0,734.2
2025-07-01 00:00:00,Sichez_H (GPRS),,,,,0.0,
2025-07-01 00:00:00,Sultaca_M (GPRS),12.0,13.79,10.77,3.5,0.0,669.27
2025-07-01 00:00:00,Sunjani (GPRS),,,-0.41,86.9,0.0,
2025-07-01 00:00:00,Templo (GPRS),,,4.65,38.15,0.0,
2025-07-01 00:00:00,Temporal - SDC (GPRS),2.0,0.96,9.65,58.39,0.0,731.0
2025-07-01 00:00:00,Tiraque_M (GPRS),1.0,1.79,6.39,72.32,0.0,691.5
2025-07-01 00:00:00,Toralapa Iniaf (GPRS),,,0.3,92.7,0.0,671.9
2025-07-01 00:00:00,Totora Qhocha_M,16.0,1.03,2.59,85.8,0.0,652.3
2025-07-01 00:00:00,Totora i_M (GPRS),10.0,3.88,0.67,20.29,0.0,720.82
2025-07-01 00:00:00,Tupiza_1_H (GPRS),,,,,0.0,
2025-07-01 00:00:00,Tupiza_2_H (GPRS),,,,,0.0,
2025-07-01 00:00:00,Viacha_M (GPRS),16.0,2.65,2.75,96.9,0.0,645.0
2025-07-01 00:00:00,Vila Vila - SDC (GPRS),16.0,0.65,7.34,85.1,0.0,752.9
2025-07-01 00:00:00,Villa Rivero_M (GPRS),9.0,8.49,9.67,72.45,0.0,737.18
2025-07-01 00:00:00,Villa Tunari_H (GPRS),,,,,0.1,
2025-07-01 00:00:00,Viscachas Chirage (GPRS),,,2.96,85.8,0.0,
2025-07-01 00:00:00,Vivero Chimboco - SDC (GPRS),3.0,0.16,9.06,68.43,0.0,737.9
2025-07-01 00:00:00,Vivero Viloma - SDC (GPRS),12.0,3.22,12.78,53.4,0.0,743.6
2025-07-01 00:05:00,Presa Misicuni (GPRS),12.0,0.83,2.76,89.3,0.0,650.58
