fecha,estacion,viento_direccion,viento_velocidad,temperatura,humedad_relativa,precipitacion,presion
2026-01-01 00:00:00,4 Esquinas (GPRS),,,7.38,76.16,0.0,
2026-01-01 00:00:00,Aguadas (GPRS),,,7.61,78.96,0.0,
2026-01-01 00:00:00,Aiquile (GPRS),1.0,0.11,15.09,91.4,0.0,958.0
2026-01-01 00:00:00,Alto Pe̱as (GPRS),8.0,2.08,5.9,99.0,0.0,630.7
2026-01-01 00:00:00,Chua Cocani_M (GPRS),16.0,2.26,6.78,90.9,0.4,647.2
2026-01-01 00:00:00,Cota Cota Baja_M (GPRS),16.0,2.28,7.48,85.8,0.0,647.7
2026-01-01 00:00:00,Cotagaita (GPRS),1.0,0.47,15.21,72.58,0.0,745.72
2026-01-01 00:00:00,Cuatro Ca̱adas - CEA-2 (GPRS),15.0,4.29,23.8,96.6,0.0,982.0
2026-01-01 00:00:00,Cuatro Ca̱adas - Colonia Chihuahua (GPRS),16.0,0.55,23.7,100.0,0.0,984.0
2026-01-01 00:00:00,Desaguadero_M,16.0,6.55,6.91,88.4,0.0,649.5
2026-01-01 00:00:00,Huacata_M (GPRS),1.0,3.63,12.28,99.7,0.0,730.5
2026-01-01 00:00:00,Huancane Corapata_M (GPRS),16.0,0.82,6.79,92.4,0.0,642.5
2026-01-01 00:00:00,Huarisuyo (GPRS),8.0,2.5,6.49,92.1,0.0,646.5
2026-01-01 00:00:00,Isla Suriqui_M (GPRS),16.0,2.17,7.96,88.0,0.1,648.7
2026-01-01 00:00:00,Jes̼s de Machaca_M (GPRS),16.0,4.91,6.4,91.2,0.0,648.1
2026-01-01 00:00:00,Laguna Colorada (GPRS),12.0,3.75,7.08,14.7,0.0,623.2
2026-01-01 00:00:00,Linkupata_M (GPRS),16.0,5.67,7.93,70.64,0.0,632.9
2026-01-01 00:00:00,Mizque - SDC (GPRS),14.0,0.73,15.01,90.4,0.0,801.0
2026-01-01 00:00:00,Omereque - SDC (GPRS),1.0,0.48,24.22,62.67,0.0,838.0
2026-01-01 00:00:00,Parotani - Sipe Sipe (GPRS),10.0,1.9,14.92,89.1,0.0,759.4
2026-01-01 00:00:00,Pico de loro_H- SDC (GPRS),,,,,0.0,
2026-01-01 00:00:00,Pocona - SDC (GPRS),8.0,0.47,11.94,95.7,0.0,501.0
2026-01-01 00:00:00,Pojo - SDC (GPRS),14.0,2.83,16.56,82.3,0.0,802.0
2026-01-01 00:00:00,Presa Misicuni (GPRS),4.0,1.89,9.62,78.4,0.0,651.27
2026-01-01 00:00:00,Puente Abra_H- SDC (GPRS),,,,,0.0,
2026-01-01 00:00:00,Puente Cajon_H- SDC (GPRS),,,,,0.0,
2026-01-01 00:00:00,Putucuni Calientes (GPRS),,,4.57,92.6,0.0,
2026-01-01 00:00:00,Quetenas (GPRS),8.0,5.16,6.93,16.15,0.0,620.1
