fecha,estacion,viento_direccion,viento_velocidad,temperatura,humedad_relativa,precipitacion,presion
2023-04-01 00:00:00,4 Esquinas (GPRS),,,3.76,89.3,0.0,
2023-04-01 00:00:00,Aeropueto Copacabana_M (GPRS),16.0,2.41,5.96,87.8,0.0,647.8
2023-04-01 00:00:00,Aguadas (GPRS),,,3.2,89.9,0.0,
2023-04-01 00:00:00,Aiquile (GPRS),8.0,1.1,16.04,88.3,0.0,965.0
2023-04-01 00:00:00,Alto Pe̱as (GPRS),0.0,2.36,2.15,92.1,0.0,630.6
2023-04-01 00:00:00,Aroma (GPRS),10.0,0.0,7.27,70.12,0.0,656.3
2023-04-01 00:00:00,Chua Cocani_M (GPRS),16.0,1.29,2.71,90.3,0.0,646.8
2023-04-01 00:00:00,Cochabamba,0.0,0.0,15.0,76.4,,756.0
2023-04-01 00:00:00,Cota Cota Baja_M (GPRS),16.0,0.92,2.6,94.8,0.0,647.9
2023-04-01 00:00:00,Cotagaita (GPRS),8.0,0.84,11.02,78.69,0.0,748.51
2023-04-01 00:00:00,Cuatro Ca̱adas - CEA-2 (GPRS),8.0,0.26,24.52,97.9,0.0,985.0
2023-04-01 00:00:00,Cuatro Ca̱adas - Colonia Chihuahua (GPRS),2.0,0.73,23.53,99.6,0.0,985.0
2023-04-01 00:00:00,Desaguadero_M,16.0,2.33,3.89,87.4,0.0,649.2
2023-04-01 00:00:00,El Alto,5.0,4.0,5.0,92.6,,632.9
2023-04-01 00:00:00,El Tranque (GPRS),13.0,0.0,10.8,90.5,0.0,715.5
2023-04-01 00:00:00,Huacata_M (GPRS),8.0,2.46,10.53,99.6,0.0,733.6
2023-04-01 00:00:00,Huancane Corapata_M (GPRS),16.0,1.8,2.16,95.5,0.0,642.5
2023-04-01 00:00:00,Huarisuyo (GPRS),6.0,1.49,0.35,99.3,0.0,646.4
2023-04-01 00:00:00,Isla Suriqui_M (GPRS),16.0,2.18,5.72,87.8,0.0,648.5
2023-04-01 00:00:00,Ivirgarzama-Senda VI (GPRS),0.0,0.0,22.72,75.63,0.0,501.7
2023-04-01 00:00:00,Jes̼s de Machaca_M (GPRS),16.0,1.41,-0.06,93.9,0.0,647.4
2023-04-01 00:00:00,Linkupata_M (GPRS),1.0,0.47,3.38,97.1,0.0,633.3
2023-04-01 00:00:00,Mairana_M (GPRS),8.0,0.56,15.66,99.4,0.0,874.0
2023-04-01 00:00:00,Mizque - SDC (GPRS),15.0,0.48,13.11,95.3,0.0,804.0
2023-04-01 00:00:00,Pailon - Pozo del Tigre (GPRS),3.0,0.2,24.06,95.9,0.0,983.0
2023-04-01 00:00:00,PampasAzurduy_EM (SAT),12.0,0.86,6.89,98.2,0.0,766.4
