fecha,estacion,viento_direccion,viento_velocidad,temperatura,humedad_relativa,precipitacion,presion
2025-02-01 00:00:00,4 Esquinas (GPRS),,,5.55,85.4,0.0,
2025-02-01 00:00:00,Aguadas (GPRS),,,5.99,82.7,0.0,
2025-02-01 00:00:00,Aiquile (GPRS),,,18.9,77.11,0.0,
2025-02-01 00:00:00,Alto PeÃ±as (GPRS),,,5.02,98.9,0.0,
2025-02-01 00:00:00,Anzaldo_M (GPRS),,,13.05,89.18,0.0,
2025-02-01 00:00:00,Apolo_M (GPRS),,,19.27,95.91,0.0,
2025-02-01 00:00:00,Baures S.(GPRS),,,25.5,92.7,0.0,
2025-02-01 00:00:00,Buena Vista S.(GPRS),,,26.0,88.2,0.2,
2025-02-01 00:00:00,Bulo Bulo_M (GPRS),,,24.17,92.1,0.0,
2025-02-01 00:00:00,Camargo_H (GPRS),,,,,0.0,
2025-02-01 00:00:00,Camargo_M (GPRS),,,19.43,48.99,0.0,
2025-02-01 00:00:00,Caranavi_H (GPRS),,,,,0.0,
2025-02-01 00:00:00,Carura_M (GPRS),,,23.73,93.47,0.0,
2025-02-01 00:00:00,Chua Cocani_M (GPRS),,,8.54,81.9,0.0,
2025-02-01 00:00:00,Coroico_H (GPRS),,,,,0.0,
2025-02-01 00:00:00,Cota Cota Baja_M (GPRS),,,7.28,92.0,0.0,
2025-02-01 00:00:00,Cotagaita (GPRS),,,16.44,63.06,0.0,
2025-02-01 00:00:00,Cotagaita_H (GPRS),,,,,0.0,
2025-02-01 00:00:00,Covendo_M (GPRS),,,23.67,99.82,0.0,
2025-02-01 00:00:00,Cuatro CaÃ±adas - CEA-2 (GPRS),,,26.72,89.3,0.0,
2025-02-01 00:00:00,Cuatro CaÃ±adas - Colonia Chihuahua (GPRS),,,26.38,89.7,0.0,
2025-02-01 00:00:00,Desaguadero_M,,,6.58,86.5,0.4,
2025-02-01 00:00:00,El Puente_H (GPRS),,,,,0.0,
2025-02-01 00:00:00,Guanay_H (GPRS),,,,,0.0,
2025-02-01 00:00:00,Guayaramerin_M (GPRS),,,24.52,100.0,0.0,
2025-02-01 00:00:00,Huacata_M (GPRS),,,12.59,80.1,0.0,
2025-02-01 00:00:00,Huancane Corapata_M (GPRS),,,7.9,92.7,0.0,
2025-02-01 00:00:00,Huarisuyo (GPRS),,,7.02,96.2,0.0,
2025-02-01 00:00:00,Incapampa - Coroico_M (GPRS),,,17.63,99.84,0.0,
2025-02-01 00:00:00,Isla Suriqui_M (GPRS),,,8.87,76.95,0.0,
2025-02-01 00:00:00,Ixiamas S.(GPRS),,,24.9,94.2,0.0,
2025-02-01 00:00:00,Ixiamas_M (GPRS),,,24.73,98.2,0.0,
2025-02-01 00:00:00,JesÃºs de Machaca_M (GPRS),,,6.07,95.3,0.7,
2025-02-01 00:00:00,La Asunta_H (GPRS),,,,,0.0,
2025-02-01 00:00:00,Linkupata_M (GPRS),,,5.95,85.9,0.0,
2025-02-01 00:00:00,Mairana_M (GPRS),,,19.41,99.7,0.0,
2025-02-01 00:00:00,Mecapaca_M (GPRS),,,13.73,100.0,0.0,
2025-02-01 00:00:00,Mizque - SDC (GPRS),,,18.0,78.58,0.0,
2025-02-01 00:00:00,Omereque - SDC (GPRS),,,25.97,56.67,0.0,
2025-02-01 00:00:00,Pailon - Pozo del Tigre (GPRS),,,27.87,83.2,0.0,
2025-02-01 00:00:00,Palos Blancos S.(GPRS),,,23.6,95.2,0.0,
2025-02-01 00:00:00,Palos Blancos_H (GPRS),,,,,0.0,
2025-02-01 00:00:00,Palos Blancos_M (GPRS),,,23.89,99.98,0.0,
2025-02-01 00:00:00,PampasAzurduy_EM (SAT),,,11.23,96.1,0.0,
2025-02-01 00:00:00,Paniagua_M (GPRS),,,21.9,88.41,0.0,
2025-02-01 00:00:00,Parotani - Sipe Sipe (GPRS),,,14.45,83.2,0.0,
2025-02-01 00:00:00,Pico de loro_H- SDC (GPRS),,,,,0.0,
2025-02-01 00:00:00,Pocona - SDC (GPRS),,,14.61,90.4,0.0,
2025-02-01 00:00:00,Pojo - SDC (GPRS),,,18.76,77.03,0.0,
2025-02-01 00:00:00,Presa Misicuni (GPRS),,,9.11,75.93,0.0,
2025-02-01 00:00:00,Puente Abra_H- SDC (GPRS),,,,,0.0,
2025-02-01 00:00:00,Puente Cajon_H- SDC (GPRS),,,,,0.0,
2025-02-01 00:00:00,Puente ChiÃ±ata_H- SDC (GPRS),,,,,0.0,
2025-02-01 00:00:00,Puerto Rico S.(GPRS),,,24.0,99.4,0.0,
2025-02-01 00:00:00,Putucuni Calientes (GPRS),,,4.67,83.3,0.0,
2025-02-01 00:00:00,Riberalta_H (GPRS),,,,,0.0,
2025-02-01 00:00:00,Rurrenabaque_H (GPRS),,,,,0.0,
2025-02-01 00:00:00,Sacacani_M (GPRS),,,6.95,82.7,0.2,
2025-02-01 00:00:00,Salo_M (GPRS),,,8.85,81.07,0.0,
2025-02-01 00:00:00,San Buenaventura_M (GPRS),,,24.73,99.87,0.0,
2025-02-01 00:00:00,San Ignacio S.(GPRS),,,24.0,100.0,0.0,
2025-02-01 00:00:00,San Jacinto_M (GPRS),,,16.25,88.0,0.0,
2025-02-01 00:00:00,San Julian - Comunidad Los Angeles (GPRS),,,25.96,92.8,0.0,
2025-02-01 00:00:00,San Julian - Nucleo 32 (GPRS),,,26.32,92.0,0.0,
2025-02-01 00:00:00,San Pedro - RÃ­o Victoria (GPRS),,,25.72,90.0,0.0,
2025-02-01 00:00:00,San Pedro - San Antonio (GPRS),,,25.43,93.4,0.0,
2025-02-01 00:00:00,San Pedro de Tiquina_M (GPRS),,,8.94,78.26,0.0,
2025-02-01 00:00:00,Sauce Pilapata - SDC (GPRS),,,14.4,87.3,0.0,
2025-02-01 00:00:00,Sichez_H (GPRS),,,,,0.0,
2025-02-01 00:00:00,Sultaca_M (GPRS),,,9.29,86.59,0.0,
