estacion,fecha,fecha_diff,humedad_relativa,precipitacion,temperatura,vientos
Anzaldo,2025-06-09 06:00:00,2,77.0,0.0,8.0,1.0
Anzaldo,2025-06-09 06:00:00,5,61.0,0.0,11.0,2.0
Anzaldo,2025-06-09 06:00:00,8,46.0,0.0,18.0,3.0
Anzaldo,2025-06-09 06:00:00,11,65.0,0.0,18.0,2.0
Anzaldo,2025-06-09 06:00:00,14,84.0,0.0,11.0,2.0
Anzaldo,2025-06-09 06:00:00,17,84.0,0.0,7.0,1.0
Anzaldo,2025-06-09 06:00:00,20,85.0,0.0,2.0,1.0
Anzaldo,2025-06-09 06:00:00,23,84.0,0.0,3.0,1.0
Anzaldo,2025-06-09 06:00:00,26,80.0,0.0,7.0,1.0
Anzaldo,2025-06-09 06:00:00,29,62.0,0.0,10.0,2.0
Anzaldo,2025-06-09 06:00:00,32,45.0,0.0,19.0,3.0
Anzaldo,2025-06-09 06:00:00,35,61.0,0.0,20.0,2.0
Anzaldo,2025-06-09 06:00:00,38,76.0,0.0,14.0,1.0
Anzaldo,2025-06-09 06:00:00,41,83.0,0.0,8.0,1.0
Anzaldo,2025-06-09 06:00:00,44,90.0,0.0,3.0,1.0
Anzaldo,2025-06-09 06:00:00,47,85.0,0.0,3.0,1.0
Anzaldo,2025-06-09 06:00:00,50,81.0,0.0,8.0,1.0
Anzaldo,2025-06-09 06:00:00,53,54.0,0.0,12.0,2.0
Anzaldo,2025-06-09 06:00:00,56,28.0,0.0,19.0,3.0
Anzaldo,2025-06-09 06:00:00,59,44.0,0.0,19.0,3.0
Anzaldo,2025-06-09 06:00:00,62,59.0,0.0,17.0,2.0
Anzaldo,2025-06-09 06:00:00,65,62.0,0.0,15.0,2.0
Anzaldo,2025-06-09 06:00:00,68,65.0,0.0,4.0,1.0
Anzaldo,2025-06-09 06:00:00,71,59.0,0.0,4.0,3.0
Anzaldo,2025-06-09 06:00:00,74,53.0,0.0,9.0,3.0
Anzaldo,2025-06-09 06:00:00,77,34.0,0.0,12.0,3.0
Anzaldo,2025-06-09 06:00:00,80,14.0,0.0,20.0,3.0
Anzaldo,2025-06-09 06:00:00,83,22.0,0.0,20.0,2.0
Anzaldo,2025-06-09 06:00:00,86,30.0,0.0,11.0,2.0
Anzaldo,2025-06-09 06:00:00,89,34.0,0.0,9.0,2.0
Anzaldo,2025-06-09 06:00:00,92,38.0,0.0,7.0,1.0
Anzaldo,2025-06-09 10:00:00,91,28.0,0.0,9.0,3.0
Anzaldo,2025-06-09 10:00:00,94,32.0,0.0,9.0,3.0
Anzaldo,2025-06-09 10:00:00,97,25.0,0.0,13.0,4.0
Anzaldo,2025-06-09 10:00:00,100,18.0,0.0,17.0,4.0
Anzaldo,2025-06-09 10:00:00,103,38.0,0.0,13.0,3.0
Anzaldo,2025-06-09 10:00:00,106,58.0,0.0,10.0,3.0
Anzaldo,2025-06-09 10:00:00,109,59.0,0.0,9.0,3.0
Anzaldo,2025-06-09 10:00:00,112,60.0,0.0,8.0,3.0
Apolo Chupiluzani,2025-06-09 06:00:00,2,96.0,3.4,16.0,1.0
Apolo Chupiluzani,2025-06-09 06:00:00,5,96.0,3.2,19.0,1.0
Apolo Chupiluzani,2025-06-09 06:00:00,8,97.0,2.6,23.0,1.0
Apolo Chupiluzani,2025-06-09 06:00:00,11,98.0,1.5,23.0,1.0
Apolo Chupiluzani,2025-06-09 06:00:00,14,98.0,0.0,18.0,1.0
Apolo Chupiluzani,2025-06-09 06:00:00,17,99.0,0.0,15.0,1.0
Apolo Chupiluzani,2025-06-09 06:00:00,20,99.0,0.0,13.0,1.0
Apolo Chupiluzani,2025-06-09 06:00:00,23,98.0,0.0,13.0,1.0
Apolo Chupiluzani,2025-06-09 06:00:00,26,97.0,0.0,16.0,1.0
Apolo Chupiluzani,2025-06-09 06:00:00,29,96.0,0.0,18.0,1.0
Apolo Chupiluzani,2025-06-09 06:00:00,32,94.0,0.0,21.0,1.0
Apolo Chupiluzani,2025-06-09 06:00:00,35,96.0,0.0,21.0,1.0
Apolo Chupiluzani,2025-06-09 06:00:00,38,98.0,0.0,19.0,0.0
Apolo Chupiluzani,2025-06-09 06:00:00,41,98.0,0.0,17.0,0.0
Apolo Chupiluzani,2025-06-09 06:00:00,44,98.0,0.0,14.0,0.0
Apolo Chupiluzani,2025-06-09 06:00:00,47,98.0,0.0,14.0,0.0
Apolo Chupiluzani,2025-06-09 06:00:00,50,98.0,0.0,15.0,1.0
Apolo Chupiluzani,2025-06-09 06:00:00,53,91.0,0.0,18.0,1.0
Apolo Chupiluzani,2025-06-09 06:00:00,56,84.0,0.0,22.0,1.0
Apolo Chupiluzani,2025-06-09 06:00:00,59,91.0,0.0,22.0,1.0
Apolo Chupiluzani,2025-06-09 06:00:00,62,97.0,0.0,20.0,1.0
Apolo Chupiluzani,2025-06-09 06:00:00,65,97.0,0.0,19.0,1.0
Apolo Chupiluzani,2025-06-09 06:00:00,68,97.0,0.0,14.0,1.0
Apolo Chupiluzani,2025-06-09 06:00:00,71,97.0,0.0,14.0,1.0
Apolo Chupiluzani,2025-06-09 06:00:00,74,95.0,0.0,14.0,1.0
Apolo Chupiluzani,2025-06-09 06:00:00,77,84.0,0.0,17.0,1.0
Apolo Chupiluzani,2025-06-09 06:00:00,80,74.0,0.0,22.0,2.0
Apolo Chupiluzani,2025-06-09 06:00:00,83,85.0,0.0,22.0,2.0
Apolo Chupiluzani,2025-06-09 06:00:00,86,97.0,0.0,19.0,1.0
Apolo Chupiluzani,2025-06-09 06:00:00,89,97.0,0.0,17.0,1.0
Apolo Chupiluzani,2025-06-09 06:00:00,92,98.0,0.0,16.0,1.0
Apolo Chupiluzani,2025-06-09 10:00:00,91,96.0,0.0,14.0,1.0
Apolo Chupiluzani,2025-06-09 10:00:00,94,94.0,0.0,15.0,1.0
Apolo Chupiluzani,2025-06-09 10:00:00,97,89.0,0.0,16.0,2.0
Apolo Chupiluzani,2025-06-09 10:00:00,100,83.0,0.0,18.0,2.0
Apolo Chupiluzani,2025-06-09 10:00:00,103,90.0,0.0,16.0,2.0
Apolo Chupiluzani,2025-06-09 10:00:00,106,97.0,2.1,15.0,1.0
Apolo Chupiluzani,2025-06-09 10:00:00,109,97.0,4.4,15.0,1.0
Apolo Chupiluzani,2025-06-09 10:00:00,112,98.0,2.8,15.0,1.0
Ascencion de Guarayos,2025-06-09 06:00:00,2,84.0,0.0,21.0,2.0
Ascencion de Guarayos,2025-06-09 06:00:00,5,77.0,0.0,24.0,3.0
Ascencion de Guarayos,2025-06-09 06:00:00,8,71.0,0.0,25.0,3.0
Ascencion de Guarayos,2025-06-09 06:00:00,11,75.0,0.0,25.0,2.0
Ascencion de Guarayos,2025-06-09 06:00:00,14,79.0,0.0,23.0,2.0
Ascencion de Guarayos,2025-06-09 06:00:00,17,79.0,0.0,21.0,1.0
Ascencion de Guarayos,2025-06-09 06:00:00,20,79.0,0.0,18.0,1.0
Ascencion de Guarayos,2025-06-09 06:00:00,23,57.0,0.0,18.0,2.0
Ascencion de Guarayos,2025-06-09 06:00:00,26,54.0,0.0,21.0,2.0
Ascencion de Guarayos,2025-06-09 06:00:00,29,47.0,0.0,23.0,2.0
Ascencion de Guarayos,2025-06-09 06:00:00,32,40.0,0.0,26.0,2.0
Ascencion de Guarayos,2025-06-09 06:00:00,35,55.0,0.0,26.0,2.0
Ascencion de Guarayos,2025-06-09 06:00:00,38,69.0,0.0,22.0,2.0
Ascencion de Guarayos,2025-06-09 06:00:00,41,71.0,0.0,19.0,2.0
Ascencion de Guarayos,2025-06-09 06:00:00,44,74.0,0.0,19.0,1.0
Ascencion de Guarayos,2025-06-09 06:00:00,47,64.0,0.0,19.0,2.0
Ascencion de Guarayos,2025-06-09 06:00:00,50,57.0,0.0,20.0,2.0
Ascencion de Guarayos,2025-06-09 06:00:00,53,46.0,0.0,23.0,2.0
Ascencion de Guarayos,2025-06-09 06:00:00,56,36.0,0.0,26.0,1.0
Ascencion de Guarayos,2025-06-09 06:00:00,59,50.0,0.0,26.0,1.0
Ascencion de Guarayos,2025-06-09 06:00:00,62,65.0,0.0,24.0,1.0
Ascencion de Guarayos,2025-06-09 06:00:00,65,72.0,0.0,23.0,1.0
Ascencion de Guarayos,2025-06-09 06:00:00,68,79.0,0.0,19.0,1.0
Ascencion de Guarayos,2025-06-09 06:00:00,71,73.0,0.0,19.0,0.0
Ascencion de Guarayos,2025-06-09 06:00:00,74,70.0,0.0,22.0,0.0
Ascencion de Guarayos,2025-06-09 06:00:00,77,55.0,0.0,24.0,1.0
Ascencion de Guarayos,2025-06-09 06:00:00,80,41.0,0.0,29.0,2.0
Ascencion de Guarayos,2025-06-09 06:00:00,83,58.0,0.0,29.0,1.0
Ascencion de Guarayos,2025-06-09 06:00:00,86,75.0,0.0,27.0,1.0
Ascencion de Guarayos,2025-06-09 06:00:00,89,81.0,0.0,25.0,1.0
Ascencion de Guarayos,2025-06-09 06:00:00,92,88.0,0.0,24.0,1.0
Ascencion de Guarayos,2025-06-09 10:00:00,91,82.0,0.0,20.0,1.0
Ascencion de Guarayos,2025-06-09 10:00:00,94,77.0,0.0,22.0,1.0
Ascencion de Guarayos,2025-06-09 10:00:00,97,59.0,0.0,27.0,2.0
Ascencion de Guarayos,2025-06-09 10:00:00,100,41.0,0.0,32.0,3.0
Ascencion de Guarayos,2025-06-09 10:00:00,103,59.0,0.0,28.0,2.0
Ascencion de Guarayos,2025-06-09 10:00:00,106,77.0,0.0,23.0,1.0
Ascencion de Guarayos,2025-06-09 10:00:00,109,82.0,0.0,22.0,1.0
Ascencion de Guarayos,2025-06-09 10:00:00,112,88.0,0.0,21.0,1.0
Baures,2025-06-09 06:00:00,2,84.0,2.8,22.0,4.0
Baures,2025-06-09 06:00:00,5,69.0,2.8,24.0,3.0
Baures,2025-06-09 06:00:00,8,54.0,0.0,28.0,3.0
Baures,2025-06-09 06:00:00,11,63.0,0.0,28.0,3.0
Baures,2025-06-09 06:00:00,14,72.0,0.0,24.0,4.0
Baures,2025-06-09 06:00:00,17,75.0,0.0,21.0,3.0
Baures,2025-06-09 06:00:00,20,79.0,0.0,18.0,2.0
Baures,2025-06-09 06:00:00,23,74.0,0.0,18.0,4.0
Baures,2025-06-09 06:00:00,26,69.0,0.0,20.0,3.0
Baures,2025-06-09 06:00:00,29,59.0,0.0,22.0,3.0
Baures,2025-06-09 06:00:00,32,48.0,0.0,25.0,2.0
Baures,2025-06-09 06:00:00,35,58.0,0.0,25.0,2.0
Baures,2025-06-09 06:00:00,38,67.0,0.0,22.0,2.0
Baures,2025-06-09 06:00:00,41,71.0,0.0,20.0,2.0
Baures,2025-06-09 06:00:00,44,75.0,0.0,17.0,3.0
Baures,2025-06-09 06:00:00,47,70.0,0.0,17.0,3.0
Baures,2025-06-09 06:00:00,50,67.0,0.0,19.0,3.0
Baures,2025-06-09 06:00:00,53,55.0,0.0,23.0,2.0
Baures,2025-06-09 06:00:00,56,43.0,0.0,26.0,2.0
Baures,2025-06-09 06:00:00,59,56.0,0.0,26.0,2.0
Baures,2025-06-09 06:00:00,62,69.0,0.0,24.0,2.0
Baures,2025-06-09 06:00:00,65,74.0,0.0,21.0,2.0
Baures,2025-06-09 06:00:00,68,80.0,0.0,18.0,2.0
Baures,2025-06-09 06:00:00,71,74.0,0.0,18.0,2.0
Baures,2025-06-09 06:00:00,74,70.0,0.0,19.0,1.0
Baures,2025-06-09 06:00:00,77,60.0,0.0,24.0,1.0
Baures,2025-06-09 06:00:00,80,49.0,0.0,27.0,2.0
Baures,2025-06-09 06:00:00,83,63.0,0.0,27.0,2.0
Baures,2025-06-09 06:00:00,86,77.0,0.0,25.0,2.0
Baures,2025-06-09 06:00:00,89,79.0,0.0,23.0,1.0
Baures,2025-06-09 06:00:00,92,81.0,0.0,22.0,1.0
Baures,2025-06-09 10:00:00,91,77.0,0.0,22.0,1.0
Baures,2025-06-09 10:00:00,94,74.0,0.0,23.0,1.0
Baures,2025-06-09 10:00:00,97,62.0,0.0,27.0,2.0
Baures,2025-06-09 10:00:00,100,50.0,0.0,31.0,3.0
Baures,2025-06-09 10:00:00,103,59.0,0.0,29.0,2.0
Baures,2025-06-09 10:00:00,106,68.0,0.0,26.0,1.0
Baures,2025-06-09 10:00:00,109,75.0,0.0,24.0,1.0
Baures,2025-06-09 10:00:00,112,81.0,0.0,23.0,2.0
Bulo Bulo,2025-06-09 06:00:00,2,99.0,0.0,21.0,1.0
Bulo Bulo,2025-06-09 06:00:00,5,95.0,0.0,23.0,1.0
Bulo Bulo,2025-06-09 06:00:00,8,90.0,0.0,27.0,1.0
Bulo Bulo,2025-06-09 06:00:00,11,89.0,0.0,27.0,1.0
Bulo Bulo,2025-06-09 06:00:00,14,88.0,0.0,23.0,1.0
Bulo Bulo,2025-06-09 06:00:00,17,88.0,0.0,21.0,1.0
Bulo Bulo,2025-06-09 06:00:00,20,88.0,0.0,19.0,0.0
Bulo Bulo,2025-06-09 06:00:00,23,84.0,0.0,19.0,0.0
Bulo Bulo,2025-06-09 06:00:00,26,84.0,0.0,20.0,0.0
Bulo Bulo,2025-06-09 06:00:00,29,74.0,0.0,23.0,1.0
Bulo Bulo,2025-06-09 06:00:00,32,64.0,0.0,28.0,1.0
Bulo Bulo,2025-06-09 06:00:00,35,69.0,0.0,28.0,1.0
Bulo Bulo,2025-06-09 06:00:00,38,74.0,0.0,24.0,1.0
Bulo Bulo,2025-06-09 06:00:00,41,72.0,0.0,22.0,1.0
Bulo Bulo,2025-06-09 06:00:00,44,70.0,0.0,19.0,0.0
Bulo Bulo,2025-06-09 06:00:00,47,65.0,0.0,19.0,0.0
Bulo Bulo,2025-06-09 06:00:00,50,66.0,0.0,21.0,0.0
Bulo Bulo,2025-06-09 06:00:00,53,57.0,0.0,24.0,1.0
Bulo Bulo,2025-06-09 06:00:00,56,47.0,0.0,28.0,1.0
Bulo Bulo,2025-06-09 06:00:00,59,61.0,0.0,28.0,1.0
Bulo Bulo,2025-06-09 06:00:00,62,75.0,0.0,25.0,1.0
Bulo Bulo,2025-06-09 06:00:00,65,80.0,0.0,23.0,1.0
Bulo Bulo,2025-06-09 06:00:00,68,86.0,0.0,19.0,1.0
Bulo Bulo,2025-06-09 06:00:00,71,89.0,0.0,19.0,0.0
Bulo Bulo,2025-06-09 06:00:00,74,85.0,0.0,22.0,1.0
Bulo Bulo,2025-06-09 06:00:00,77,68.0,0.0,25.0,2.0
Bulo Bulo,2025-06-09 06:00:00,80,51.0,0.0,28.0,3.0
Bulo Bulo,2025-06-09 06:00:00,83,68.0,0.0,28.0,2.0
Bulo Bulo,2025-06-09 06:00:00,86,85.0,0.0,19.0,1.0
Bulo Bulo,2025-06-09 06:00:00,89,89.0,0.0,18.0,1.0
Bulo Bulo,2025-06-09 06:00:00,92,92.0,0.0,17.0,1.0
Bulo Bulo,2025-06-09 10:00:00,91,86.0,0.0,18.0,1.0
Bulo Bulo,2025-06-09 10:00:00,94,82.0,0.0,19.0,1.0
Bulo Bulo,2025-06-09 10:00:00,97,75.0,0.0,23.0,2.0
Bulo Bulo,2025-06-09 10:00:00,100,69.0,2.9,26.0,3.0
Bulo Bulo,2025-06-09 10:00:00,103,79.0,2.9,23.0,2.0
Bulo Bulo,2025-06-09 10:00:00,106,90.0,2.9,21.0,1.0
Bulo Bulo,2025-06-09 10:00:00,109,92.0,4.8,20.0,1.0
Bulo Bulo,2025-06-09 10:00:00,112,94.0,4.8,20.0,1.0
Camargo,2025-06-09 06:00:00,2,77.0,1.1,9.0,1.0
Camargo,2025-06-09 06:00:00,5,57.0,1.1,13.0,2.0
Camargo,2025-06-09 06:00:00,8,36.0,0.0,21.0,2.0
Camargo,2025-06-09 06:00:00,11,55.0,0.0,21.0,2.0
Camargo,2025-06-09 06:00:00,14,73.0,0.0,10.0,2.0
Camargo,2025-06-09 06:00:00,17,81.0,0.0,7.0,2.0
Camargo,2025-06-09 06:00:00,20,88.0,0.0,4.0,1.0
Camargo,2025-06-09 06:00:00,23,84.0,0.0,3.0,2.0
Camargo,2025-06-09 06:00:00,26,81.0,0.0,7.0,1.0
Camargo,2025-06-09 06:00:00,29,50.0,0.0,11.0,2.0
Camargo,2025-06-09 06:00:00,32,18.0,0.0,22.0,2.0
Camargo,2025-06-09 06:00:00,35,34.0,0.0,22.0,2.0
