estacion,fecha,fecha_diff,humedad_relativa,precipitacion,temperatura,vientos
Anzaldo,2025-08-18 06:00:00,2,70.0,0.0,11.0,5.0
Anzaldo,2025-08-18 06:00:00,5,52.0,0.0,13.0,6.0
Anzaldo,2025-08-18 06:00:00,8,35.0,0.0,22.0,7.0
Anzaldo,2025-08-18 06:00:00,11,52.0,0.0,22.0,5.0
Anzaldo,2025-08-18 06:00:00,14,68.0,0.0,16.0,4.0
Anzaldo,2025-08-18 06:00:00,17,72.0,0.0,11.0,4.0
Anzaldo,2025-08-18 06:00:00,20,77.0,0.0,7.0,4.0
Anzaldo,2025-08-18 06:00:00,23,66.0,0.0,7.0,4.0
Anzaldo,2025-08-18 06:00:00,26,61.0,0.0,11.0,4.0
Anzaldo,2025-08-18 06:00:00,29,37.0,0.0,14.0,6.0
Anzaldo,2025-08-18 06:00:00,32,12.0,0.0,23.0,7.0
Anzaldo,2025-08-18 06:00:00,35,39.0,0.0,22.0,5.0
Anzaldo,2025-08-18 06:00:00,38,65.0,0.0,17.0,4.0
Anzaldo,2025-08-18 06:00:00,41,67.0,0.0,11.0,4.0
Anzaldo,2025-08-18 06:00:00,44,69.0,0.0,7.0,4.0
Anzaldo,2025-08-18 06:00:00,47,64.0,0.0,7.0,3.0
Anzaldo,2025-08-18 06:00:00,50,58.0,0.0,10.0,2.0
Anzaldo,2025-08-18 06:00:00,53,42.0,0.0,14.0,4.0
Anzaldo,2025-08-18 06:00:00,56,25.0,0.0,22.0,5.0
Anzaldo,2025-08-18 06:00:00,59,44.0,0.0,21.0,4.0
Anzaldo,2025-08-18 06:00:00,62,62.0,0.0,16.0,3.0
Anzaldo,2025-08-18 06:00:00,65,71.0,0.0,14.0,3.0
Anzaldo,2025-08-18 06:00:00,68,80.0,0.0,8.0,2.0
Anzaldo,2025-08-18 06:00:00,71,74.0,0.0,7.0,3.0
Anzaldo,2025-08-18 06:00:00,74,68.0,0.0,9.0,3.0
Anzaldo,2025-08-18 06:00:00,77,52.0,0.0,14.0,5.0
Anzaldo,2025-08-18 06:00:00,80,35.0,0.0,20.0,7.0
Anzaldo,2025-08-18 06:00:00,83,50.0,0.0,19.0,5.0
Anzaldo,2025-08-18 06:00:00,86,66.0,0.6,11.0,4.0
Anzaldo,2025-08-18 06:00:00,89,69.0,2.1,10.0,4.0
